"petition_number","cert_wrkrs_pet","partic_pet","partic_rate"
91859,200,26,0.13
91864,84,3,0.0357142857142857
91865,122,19,0.155737704918033
91866,102,3,0.0294117647058824
91867,21,5,0.238095238095238
91868,6,8,1
91869,205,40,0.195121951219512
91871,30,3,0.1
91873,157,4,0.0254777070063694
91879,626,11,0.0175718849840256
91880,50,7,0.14
91881,47,5,0.106382978723404
91886,160,61,0.38125
91887,67,23,0.343283582089552
91891,31,3,0.0967741935483871
91892,162,9,0.0555555555555556
91894,284,77,0.27112676056338
91911,96,54,0.5625
91914,602,37,0.0614617940199336
91920,427,36,0.0843091334894614
91921,254,14,0.0551181102362205
91923,3,3,1
91927,561,6,0.0106951871657754
91928,64,13,0.203125
91929,80,35,0.4375
91933,55,20,0.363636363636364
91935,72,7,0.0972222222222222
91936,47,21,0.446808510638298
91939,239,78,0.326359832635983
91943,147,3,0.0204081632653061
91945,67,22,0.328358208955224
91949,215,12,0.0558139534883721
91950,209,7,0.0334928229665072
91952,54,5,0.0925925925925926
91954,23,12,0.521739130434783
91959,7,3,0.428571428571429
91960,233,29,0.124463519313305
91961,103,8,0.0776699029126214
91963,7,3,0.428571428571429
91964,216,34,0.157407407407407
91965,25,37,1
91966,196,18,0.0918367346938776
91971,19,3,0.157894736842105
91973,6,3,0.5
91974,13,3,0.230769230769231
91975,45,15,0.333333333333333
91978,225,75,0.333333333333333
91979,72,12,0.166666666666667
91981,5,3,0.6
91985,366,23,0.0628415300546448
91986,253,19,0.075098814229249
91987,18,11,0.611111111111111
91999,93,22,0.236559139784946
92001,154,6,0.038961038961039
92002,22,4,0.181818181818182
92004,25,3,0.12
92005,238,5,0.0210084033613445
92007,60,10,0.166666666666667
92009,47,5,0.106382978723404
92012,7,4,0.571428571428571
92015,49,6,0.122448979591837
92020,16,8,0.5
92021,77,15,0.194805194805195
92033,115,41,0.356521739130435
92042,88,3,0.0340909090909091
92043,56,3,0.0535714285714286
92044,82,6,0.0731707317073171
92049,35,7,0.2
92051,151,40,0.264900662251656
92052,261,7,0.0268199233716475
92057,172,46,0.267441860465116
92065,59,8,0.135593220338983
92071,219,22,0.100456621004566
92072,144,15,0.104166666666667
92075,203,48,0.236453201970443
92083,375,12,0.032
92090,38,11,0.289473684210526
92091,160,4,0.025
92094,80,21,0.2625
92097,182,48,0.263736263736264
92099,3,4,1
92108,97,39,0.402061855670103
92109,32,4,0.125
92110,32,4,0.125
92111,51,3,0.0588235294117647
92113,110,19,0.172727272727273
92118,121,35,0.289256198347107
92130,324,78,0.240740740740741
92132,1390,27,0.0194244604316547
92149,70,8,0.114285714285714
92179,65,7,0.107692307692308
92185,1782,186,0.104377104377104
92244,114,23,0.201754385964912
