TAWSuffix,City,State,StreetAddress,Zip,AUTO_UNIQUE_ID_2019-03-19_njbell89_field_site_unm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType
93240,Amesbury,MA,,,657,USCGeocoder,62.4084,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,35546675.97,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.85294155,-70.94460004,Relaxed;Soundex,TwoThousandTen,1260,1122,37764,1260,0,14460,3000,3,2661,9,25,9,Missing
93243,Enfield,CT,,,658,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,88617681.15,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.9839643,-72.55475388,Relaxed;Soundex,TwoThousandTen,37770,3280,,25990,0,25540,2016,2,4808,3,9,9,Missing
93260,Conklin,NY,,,659,USCGeocoder,62.4004,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,64461706.12,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.03977881,-75.83414051,Relaxed;Soundex,TwoThousandTen,,160,,17772,0,13780,5023,5,127.01,7,36,9,Missing
93262E,Eagman,MN,,,660,USCGeocoder,78.1339,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,86572912.41,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,44.81680866,-93.16379873,Relaxed;Soundex,TwoThousandTen,17288,5120,,17288,0,33460,1004,1,607.29,37,27,9,Missing
93280,Wilton,CT,,,661,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,714247.4949,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.18814368,-73.42992362,Relaxed;Soundex,TwoThousandTen,86380,5602,,86370,0,14860,2007,2,452,1,9,9,Missing
93289,Braintree,MA,,,662,USCGeocoder,78.0553,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,37717781.91,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.20384192,-71.00222381,Relaxed;Soundex,TwoThousandTen,7740,1122,14484,7740,0,14460,2038,2,4198,21,25,9,Missing
93289A,Braintree,MA,,,663,USCGeocoder,15.6595,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,37717781.91,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.20384192,-71.00222381,Relaxed;Soundex,TwoThousandTen,7740,1122,14484,7740,0,14460,2038,2,4198,21,25,9,Missing
93298,St. Louis,MO,,,664,USCGeocoder,15.6275,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
93314,Edison,NJ,,,665,USCGeocoder,15.6295,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,86517048.05,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,40.53630628,-74.36891398,Relaxed;Soundex,TwoThousandTen,45690,5602,20764,20230,0,35620,2006,2,22,23,34,9,Missing
93325,Bridgewater,NJ,,,666,USCGeocoder,15.5172,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,16656479.83,ArealInterpolationGeometricCentroid,City,35.45454545,FeatureClassBased,FlipACoin,,CityCentroid,,,1,39.42843443,-75.22836352,Relaxed;Soundex,TwoThousandTen,7600,6162,,7600,0,47220,2010,2,205.03,11,34,9,Missing
93346,West Henrietta,NY,,,667,USCGeocoder,93.7151,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,8238210.947,ArealInterpolationGeometricCentroid,City,31.53846154,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.68835214,-73.87441316,Relaxed;Soundex,TwoThousandTen,80423,160,,31104,0,10580,2017,2,146.14,1,36,9,Missing
93350,St. Louis,MO,,,668,USCGeocoder,15.8143,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
93353,Smithfield,RI,,,669,USCGeocoder,15.5508,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,71901623.03,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.90136649,-71.53104117,Relaxed;Soundex,TwoThousandTen,,5520,,66200,0,39300,2033,2,126.01,7,44,9,Missing
93365,Wilton,CT,,,670,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,714247.4949,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.18814368,-73.42992362,Relaxed;Soundex,TwoThousandTen,86380,5602,,86370,0,14860,2007,2,452,1,9,9,Missing
93370,Craighton,PA,,,671,USCGeocoder,156.1981,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,4916346.908,ArealInterpolationGeometricCentroid,City,27.77777778,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.13500619,-75.95932368,Relaxed;Soundex,TwoThousandTen,13632,4000,,10704,0,29540,1049,1,126.02,71,42,6,ResidenceCityOrZIPWithOneCensusTract
93384,Pittsfield,PA,,,672,USCGeocoder,93.7885,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,10788996.28,ArealInterpolationGeometricCentroid,City,34,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.67985395,-76.20920834,Relaxed;Soundex,TwoThousandTen,62432,,,62432,1,39060,1016,1,18,107,42,9,Missing
93393,Enfield,CT,,,673,USCGeocoder,15.6204,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,88617681.15,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.9839643,-72.55475388,Relaxed;Soundex,TwoThousandTen,37770,3280,,25990,0,25540,2016,2,4808,3,9,9,Missing
93406,St. Helens,OR,,,674,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,14552133.65,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,45.85778431,-122.8159711,Relaxed;Soundex,TwoThousandTen,64600,6442,,92703,0,38900,1028,1,9708,9,41,9,Missing
93413,Windsor,CT,,,675,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,24256148.97,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.92671117,-72.65439456,Relaxed;Soundex,TwoThousandTen,87140,3280,,87070,0,25540,1024,1,4762,3,9,9,Missing
93415,St. Johns,MI,,,676,USCGeocoder,62.5623,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,10065568.74,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,43.00092843,-84.55568164,Relaxed;Soundex,TwoThousandTen,70940,4040,,70940,0,29620,1002,1,108.02,37,26,9,Missing
93463,Valley Village,CA,,,677,USCGeocoder,62.5266,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,49673340.34,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,36.48233368,-121.7197998,Relaxed;Soundex,TwoThousandTen,11324,7120,,90370,0,41500,2001,2,110,53,6,9,Missing
93495,North Reading,MA,,,680,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,34956125.11,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.58150308,-71.08753287,Relaxed;Soundex,TwoThousandTen,,740,15764,48955,0,14460,3011,3,3301,17,25,9,Missing
93503,Littleton,MA,,,681,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,9593435.839,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.5352536,-71.47273989,Relaxed;Soundex,TwoThousandTen,36020,1122,15764,35950,0,14460,3052,3,3241.01,17,25,9,Missing
93504,St. Petersburg,FL,,,682,USCGeocoder,15.6135,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,357500421.3,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,27.76172935,-82.64293485,Relaxed;Soundex,TwoThousandTen,63000,8280,,93042,0,45300,1029,1,286,103,12,9,Missing
93575,Simsbury,CT,,,685,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,11822192.03,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.88077097,-72.81112999,Relaxed;Soundex,TwoThousandTen,69010,3280,,68940,0,25540,2016,2,4663,3,9,9,Missing
93578,Clinton Township,MI,,,686,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,4903707.854,ArealInterpolationGeometricCentroid,City,28.66666667,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.06993607,-83.96860332,Relaxed;Soundex,TwoThousandTen,16480,2162,,16500,1,10300,1019,1,624,91,26,9,Missing
93598,Westminister,MA,,,687,USCGeocoder,78.0161,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,10904675.2,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.66561761,-70.16605225,Relaxed;Soundex,TwoThousandTen,75820,740,,16775,0,12700,1032,1,117,1,25,9,Missing
93599,North Grafton,MA,,,688,USCGeocoder,140.6183,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,24752160.58,ArealInterpolationGeometricCentroid,City,30,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.69017989,-70.10248904,Relaxed;Soundex,TwoThousandTen,49700,740,,29020,0,12700,4087,4,110.02,1,25,9,Missing
93657,Warren,NJ,,,692,USCGeocoder,15.6838,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,50877355.43,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,40.63226547,-74.51483043,Relaxed;Soundex,TwoThousandTen,,5602,20764,76940,0,35620,2008,2,522.04,35,34,9,Missing
93660,St. Joseph,MI,,,693,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,12409068.01,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.09901333,-86.48792651,Relaxed;Soundex,TwoThousandTen,70960,870,,70960,0,35660,1063,1,8,21,26,9,Missing
93704,St. Cloud,MN,,,697,USCGeocoder,62.1858,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,106422068.1,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,45.53392811,-94.17180136,Relaxed;Soundex,TwoThousandTen,56896,6980,,,0,41060,2016,2,4.02,145,27,9,Missing
93733,Clackamas,OR,,,698,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,2117182.102,ArealInterpolationGeometricCentroid,City,14.44444444,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.57641718,-121.8677525,Relaxed;Soundex,TwoThousandTen,13050,,,90527,1,28900,3113,3,9702,35,41,6,ResidenceCityOrZIPWithOneCensusTract
93745,Amherst,NY,,,699,USCGeocoder,15.584,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,138807110.9,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,43.01168418,-78.75693933,Relaxed;Soundex,TwoThousandTen,,160,,2000,0,15380,2028,2,91.13,29,36,9,Missing
93751,Canton,MA,,,700,USCGeocoder,15.6354,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,50797131.02,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.17519337,-71.12650777,Relaxed;Soundex,TwoThousandTen,,740,14484,11315,0,14460,1011,1,4152,21,25,9,Missing
93753,Green Village,CO,,,701,USCGeocoder,62.4812,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,33653484.75,ArealInterpolationGeometricCentroid,City,20,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.06532628,-105.9190923,Relaxed;Soundex,TwoThousandTen,,1720,,91577,,,1059,1,2.02,49,8,9,Missing
93768A,Woolrich,PA,,,702,USCGeocoder,62.4912,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,2098407.931,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,39.73061244,-78.84798361,Relaxed;Soundex,TwoThousandTen,82128,3680,,82128,1,43740,1113,1,213,111,42,6,ResidenceCityOrZIPWithOneCensusTract
93828,Westminster,MA,,,704,USCGeocoder,31.2623,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,10904675.2,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.66561761,-70.16605225,Relaxed;Soundex,TwoThousandTen,75820,740,,16775,0,12700,1032,1,117,1,25,9,Missing
93925B,Natick,MA,,,709,USCGeocoder,78.2252,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,41336243.7,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.28472958,-71.34970756,Relaxed;Soundex,TwoThousandTen,,740,15764,43895,0,14460,2025,2,3825,17,25,9,Missing
93928,Mt. Pleasant,PA,,,711,USCGeocoder,93.7264,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,11342079.09,ArealInterpolationGeometricCentroid,City,13.63636364,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.64758024,-80.14677768,Relaxed;Soundex,TwoThousandTen,48360,,,48360,1,32740,2024,2,1117,39,42,9,Missing
93932,Canton,MA,,,712,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,50797131.02,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.17519337,-71.12650777,Relaxed;Soundex,TwoThousandTen,,740,14484,11315,0,14460,1011,1,4152,21,25,9,Missing
93938,Branford,CT,,,714,USCGeocoder,15.6197,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,5403226.521,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.27740865,-72.81509087,Relaxed;Soundex,TwoThousandTen,7345,5602,,7310,0,35300,2009,2,1841,9,9,9,Missing
93943,St. George,SC,,,715,USCGeocoder,78.1467,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,7000673.046,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,33.18627134,-80.58057811,Relaxed;Soundex,TwoThousandTen,62530,1440,,92912,0,16700,4026,4,102,35,45,6,ResidenceCityOrZIPWithOneCensusTract
93955,St. Louis,MO,,,716,USCGeocoder,15.7178,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
93957,St. Louis,MO,,,717,USCGeocoder,15.4929,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
93968,St. Louis,MO,,,718,USCGeocoder,15.7153,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
93982,Farmington,CT,,,719,USCGeocoder,15.6362,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,50681841.7,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.61528119,-72.14320933,Relaxed;Soundex,TwoThousandTen,,1122,,29910,0,35980,1024,1,7121,11,9,9,Missing
93991,Westlake,CA,,,720,USCGeocoder,62.5155,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,14257059.63,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,34.13690112,-118.8220457,Relaxed;Soundex,TwoThousandTen,84438,4472,31084,90015,0,31100,1042,1,8003.26,37,6,9,Missing
94001,St. Paul,MN,,,721,USCGeocoder,15.5967,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,145498914.5,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94774025,-93.10399583,Relaxed;Soundex,TwoThousandTen,58000,5120,,58000,0,33460,1045,1,428,123,27,9,Missing
94010,St. Charles,MO,,,722,USCGeocoder,234.3649,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,62224249,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.7957023,-90.5153643,Relaxed;Soundex,TwoThousandTen,,1740,,43026,0,41180,3013,3,3106.02,183,29,9,Missing
94012,Rocky Hill,CT,,,723,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,35844004.65,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.65719165,-72.66318988,Relaxed;Soundex,TwoThousandTen,,1122,,65370,0,25540,5011,5,5242,3,9,9,Missing
94042,Smithfield,RI,,,724,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,71901623.03,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.90136649,-71.53104117,Relaxed;Soundex,TwoThousandTen,,5520,,66200,0,39300,2033,2,126.01,7,44,9,Missing
94047,Enfield,CT,,,725,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,88617681.15,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.9839643,-72.55475388,Relaxed;Soundex,TwoThousandTen,37770,3280,,25990,0,25540,2016,2,4808,3,9,9,Missing
94048,Billerica,MA,,,726,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,68145494.92,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.55867287,-71.26730219,Relaxed;Soundex,TwoThousandTen,,740,15764,5805,0,14460,2023,2,3161.02,17,25,9,Missing
94075,North Newton,IA,,,727,USCGeocoder,62.5081,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,1434430.035,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.51640189,-92.07762865,Relaxed;Soundex,TwoThousandTen,57225,,,91227,,,2062,2,9603,95,19,9,Missing
94123,Westminster,MA,,,729,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,10904675.2,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.66561761,-70.16605225,Relaxed;Soundex,TwoThousandTen,75820,740,,16775,0,12700,1032,1,117,1,25,9,Missing
94131,Hazelton,PA,,,730,USCGeocoder,78.1493,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,15569238.44,ArealInterpolationGeometricCentroid,City,40,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.95042479,-75.97238708,Relaxed;Soundex,TwoThousandTen,33408,7560,,33408,0,42540,3002,3,2172,79,42,9,Missing
94153,Wallingford,CT,,,731,USCGeocoder,15.6191,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,19118676.86,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.44993274,-72.8188551,Relaxed;Soundex,TwoThousandTen,78880,5602,,78740,0,35300,1008,1,1752,9,9,9,Missing
94185,St. Petersburg,FL,,,732,USCGeocoder,15.6224,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,357500421.3,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,27.76172935,-82.64293485,Relaxed;Soundex,TwoThousandTen,63000,8280,,93042,0,45300,1029,1,286,103,12,9,Missing
94191,St. Louis Park,MN,,,733,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,28120353.72,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94875989,-93.36502317,Relaxed;Soundex,TwoThousandTen,57220,5120,,57220,0,33460,1003,1,1226,53,27,9,Missing
94242,Southbury,CT,,,734,USCGeocoder,15.6245,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,2569762.384,ArealInterpolationGeometricCentroid,City,36.66666667,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.13412754,-73.28782374,Relaxed;Soundex,TwoThousandTen,71040,5602,,26620,0,14860,1063,1,606,1,9,9,Missing
94263,St. Paul,MN,,,736,USCGeocoder,31.2277,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,145498914.5,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94774025,-93.10399583,Relaxed;Soundex,TwoThousandTen,58000,5120,,58000,0,33460,1045,1,428,123,27,9,Missing
94290,St. Louis,MO,,,737,USCGeocoder,15.5951,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
94311,St. Paul,MN,,,739,USCGeocoder,15.6114,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,145498914.5,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94774025,-93.10399583,Relaxed;Soundex,TwoThousandTen,58000,5120,,58000,0,33460,1045,1,428,123,27,9,Missing
94327A,Waterbury Center,VT,,,740,USCGeocoder,78.1575,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,5171285.815,ArealInterpolationGeometricCentroid,City,34,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.34297986,-72.74282634,Relaxed;Soundex,TwoThousandTen,76900,,,76975,1,12740,1044,1,9543,23,50,9,Missing
94342,Sterling,MA,,,741,USCGeocoder,78.0363,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,82104905.64,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.44124943,-71.77300236,Relaxed;Soundex,TwoThousandTen,,740,,67385,0,49340,4010,4,7191,27,25,9,Missing
