Combo.FIPS,CBP.2.Digit.NAICS,employees
4007,11,19
4007,21,1472
4007,22,99
4007,23,721
4007,31,499
4007,42,129
4007,44,2231
4007,48,499
4007,51,153
4007,52,230
4007,53,176
4007,54,339
4007,55,99
4007,56,297
4007,61,163
4007,62,2257
4007,71,999
4007,72,1838
4007,81,335
4009,0,10078
4009,11,99
4009,21,4999
4009,22,99
4009,23,305
4009,31,249
4009,42,207
4009,44,1589
4009,48,219
4009,51,104
4009,52,107
4009,53,148
4009,54,499
4009,55,19
4009,56,209
4009,61,71
4009,62,1426
4009,71,99
4009,72,802
4009,81,292
4011,0,545
4011,22,37
4011,23,28
4011,42,99
4011,44,155
4011,48,19
4011,51,19
4011,52,99
4011,53,19
4011,54,21
4011,55,19
4011,56,19
4011,62,99
4011,71,19
4011,72,81
4011,81,19
4012,0,3438
4012,21,19
4012,22,25
4012,23,96
4012,31,177
4012,42,89
4012,44,933
4012,48,99
4012,51,42
4012,52,85
4012,53,99
4012,54,99
4012,55,19
4012,56,249
4012,61,19
4012,62,521
4012,71,249
4012,72,733
4012,81,99
4013,0,1451978
4013,11,543
4013,21,803
4013,22,7209
4013,23,106591
4013,31,99260
4013,42,75588
4013,44,203788
4013,48,60510
4013,51,40518
4013,52,109786
4013,53,30788
4013,54,89954
4013,55,36391
4013,56,124468
4013,61,37780
4013,62,186527
4013,71,31744
4013,72,153451
4013,81,56149
4013,99,130
4015,0,42107
4015,11,19
4015,21,499
4015,22,392
4015,23,3429
4015,31,3081
4015,42,916
4015,44,9590
4015,48,1351
4015,51,826
4015,52,1234
4015,53,967
4015,54,1162
4015,55,58
4015,56,1505
4015,61,482
4015,62,8511
4015,71,759
4015,72,5500
4015,81,2023
4015,99,19
4017,0,18493
4017,11,25
4017,21,999
4017,22,499
4017,23,1034
4017,31,830
4017,42,344
4017,44,4261
4017,48,373
4017,51,499
4017,52,482
4017,53,357
4017,54,396
4017,55,99
4017,56,388
4017,61,511
4017,62,3363
4017,71,249
4017,72,3148
4017,81,1353
4017,99,19
4019,0,309243
4019,11,249
4019,21,2499
4019,22,2499
4019,23,20182
4019,31,26958
4019,42,8125
4019,44,47950
4019,48,8042
4019,51,6666
4019,52,13169
4019,53,7003
4019,54,15749
4019,55,4139
4019,56,23227
4019,61,6024
4019,62,56070
4019,71,7360
4019,72,39428
4019,81,15155
4019,99,69
4021,0,45025
4021,11,249
4021,21,1264
4021,22,258
4021,23,2047
4021,31,3052
4021,42,1265
4021,44,9123
4021,48,1411
4021,51,424
4021,52,887
4021,53,633
4021,54,970
4021,55,53
4021,56,4429
4021,61,482
4021,62,9885
4021,71,1209
4021,72,5720
4021,81,1804
4021,99,19
4023,0,10773
4023,11,99
4023,21,19
4023,22,99
4023,23,378
4023,31,480
4023,42,1838
4023,44,2694
4023,48,1357
4023,51,98
4023,52,230
4023,53,199
4023,54,149
4023,55,19
4023,56,539
4023,61,85
4023,62,1007
4023,71,28
4023,72,1309
4023,81,271
4025,0,53702
4025,11,23
4025,21,2499
4025,22,499
4025,23,4425
4025,31,2649
4025,42,1598
4025,44,10926
4025,48,1109
4025,51,814
4025,52,1382
4025,53,971
4025,54,1674
4025,55,249
4025,56,2572
4025,61,2245
4025,62,10815
4025,71,676
4025,72,7912
4025,81,2406
4025,99,8
4027,0,42617
4027,11,314
4027,21,35
4027,22,185
4027,23,3529
4027,31,2818
4027,42,2043
4027,44,8313
4027,48,1141
4027,51,621
4027,52,1378
4027,53,630
4027,54,1164
4027,55,220
4027,56,4774
4027,61,477
4027,62,6580
4027,71,643
4027,72,6144
4027,81,1605
4027,99,19
5000,0,5559
5000,11,19
5000,21,1338
5000,22,19
5000,42,410
5000,44,19
5000,51,22
5000,52,219
5000,53,19
5000,54,999
5000,55,19
5000,56,2735
5000,62,19
5000,81,19
5001,0,8293
5001,11,249
5001,22,99
5001,23,267
5001,31,3355
5001,42,341
5001,44,1130
5001,48,407
5001,51,99
5001,52,278
5001,53,70
5001,54,100
5001,55,249
5001,56,91
5001,61,99
5001,62,996
5001,71,99
5001,72,395
5001,81,279
5001,99,19
5003,0,6810
5003,11,212
5003,22,99
5003,23,527
5003,31,4999
5003,42,249
5003,44,871
5003,48,261
5003,51,99
5003,52,193
5003,53,99
5003,54,99
5003,55,57
5003,56,249
5003,61,19
5003,62,718
5003,71,19
5003,72,390
5003,81,281
5005,0,11156
5005,11,19
5005,21,99
5005,22,60
5005,23,689
5005,31,2099
5005,42,138
5005,44,2283
5005,48,154
5005,51,296
5005,52,496
5005,53,182
5005,54,444
5005,55,19
5005,56,216
5005,61,21
5005,62,1887
5005,71,249
5005,72,1437
5005,81,539
5007,0,92837
5007,11,19
5007,21,249
5007,22,292
5007,23,3368
5007,31,9944
5007,42,5136
5007,44,9928
5007,48,10264
5007,51,1577
5007,52,2599
5007,53,848
5007,54,5149
5007,55,24999
5007,56,4476
5007,61,1533
5007,62,6966
5007,71,794
5007,72,7852
5007,81,3498
5007,99,23
5009,0,12094
5009,22,99
5009,23,472
5009,31,1774
5009,42,612
5009,44,1973
5009,48,593
5009,51,444
5009,52,485
5009,53,101
5009,54,251
5009,55,2499
5009,56,433
5009,61,20
5009,62,2154
5009,71,27
5009,72,1054
5009,81,470
5011,0,2670
5011,11,499
5011,21,19
5011,22,19
5011,23,170
5011,31,524
5011,42,99
5011,44,359
5011,48,26
5011,51,14
5011,52,116
5011,53,19
5011,54,31
5011,55,19
5011,56,99
5011,61,19
5011,62,485
5011,71,99
5011,72,160
5011,81,132
5013,0,553
5013,11,77
5013,21,99
5013,22,19
5013,23,99
5013,31,99
5013,42,25
5013,44,88
5013,48,99
5013,51,99
5013,52,99
5013,53,19
5013,54,19
5013,56,19
5013,62,99
5013,72,19
5013,81,19
5015,0,8061
5015,11,19
5015,21,19
5015,22,249
5015,23,333
5015,31,4999
5015,42,249
5015,44,1200
5015,48,109
5015,51,94
5015,52,294
5015,53,72
5015,54,131
5015,56,99
5015,61,99
5015,62,999
5015,71,99
5015,72,1140
5015,81,261
5015,99,19
5017,0,2360
5017,11,31
5017,21,19
5017,22,19
5017,23,125
5017,31,122
5017,42,323
5017,44,403
5017,48,99
5017,51,19
5017,52,108
5017,53,99
5017,54,41
5017,56,19
5017,61,99
5017,62,776
5017,71,99
5017,72,159
5017,81,70
5019,0,7592
5019,11,201
5019,21,19
5019,22,55
5019,23,101
5019,31,2031
5019,42,140
5019,44,1202
5019,48,356
5019,51,99
5019,52,244
5019,53,249
5019,54,190
5019,55,19
5019,56,99
5019,61,999
5019,62,975
5019,71,99
5019,72,982
5019,81,306
5021,0,3146
5021,11,59
5021,22,99
5021,23,158
5021,31,721
5021,42,278
5021,44,474
5021,48,95
5021,51,249
5021,52,112
5021,53,19
5021,54,99
5021,56,99
5021,62,640
5021,71,19
5021,72,210
5021,81,122
5023,0,5955
5023,11,19
5023,21,159
5023,22,66
5023,23,359
5023,31,1205
5023,42,146
5023,44,1140
5023,48,249
5023,51,99
5023,52,249
5023,53,62
5023,54,249
5023,55,19
5023,56,117
5023,61,19
5023,62,810
5023,71,66
5023,72,879
5023,81,321
5023,99,19
5025,0,430
5025,11,70
5025,22,7
5025,23,35
5025,31,63
5025,42,19
5025,44,79
5025,48,68
5025,51,19
5025,52,19
5025,53,19
5025,54,19
5025,56,19
5025,62,19
5025,72,19
5025,81,99
5027,0,7448
5027,11,54
5027,21,273
5027,22,99
5027,23,230
5027,31,2429
5027,42,209
5027,44,1092
5027,48,144
5027,51,56
5027,52,290
5027,53,138
5027,54,182
5027,55,19
5027,56,186
5027,61,99
5027,62,1133
5027,71,45
5027,72,537
5027,81,290
5029,0,5345
5029,11,19
5029,21,99
5029,22,19
5029,23,552
5029,31,2499
5029,42,250
5029,44,997
5029,48,315
5029,51,19
5029,52,144
5029,53,34
5029,54,91
5029,55,19
5029,56,499
5029,61,163
5029,62,572
5029,71,55
5029,72,387
5029,81,188
5029,99,19
5031,0,36484
5031,11,95
5031,21,19
5031,22,249
5031,23,1704
5031,31,5773
5031,42,1563
5031,44,6241
5031,48,955
5031,51,999
5031,52,1201
5031,53,443
5031,54,974
5031,55,499
5031,56,2396
5031,61,194
5031,62,7919
5031,71,306
5031,72,4089
5031,81,1424
5033,0,20842
5033,11,19
5033,21,499
5033,22,16
5033,23,1441
5033,31,3824
5033,42,941
5033,44,2003
5033,48,4135
5033,51,178
5033,52,409
5033,53,166
5033,54,294
5033,55,249
5033,56,2682
5033,61,249
5033,62,1801
5033,71,99
5033,72,1478
5033,81,709
5033,99,19
5035,0,13652
5035,11,19
5035,22,99
5035,23,290
5035,31,1737
5035,42,837
5035,44,2188
5035,48,2712
5035,51,99
5035,52,261
5035,53,132
5035,54,297
5035,55,83
5035,56,330
5035,61,249
5035,62,1935
5035,71,412
5035,72,1499
5035,81,664
5035,99,19
5037,0,4209
5037,11,48
5037,21,19
5037,22,19
5037,23,109
5037,31,627
5037,42,273
5037,44,839
5037,48,211
5037,51,133
5037,52,192
5037,53,130
5037,54,99
5037,55,249
5037,56,145
5037,61,19
5037,62,727
5037,71,35
5037,72,330
5037,81,190
5037,99,19
5039,0,2980
5039,11,168
5039,22,19
5039,23,99
5039,31,2499
5039,42,19
5039,44,337
5039,48,143
5039,51,19
5039,52,61
5039,53,19
5039,54,27
5039,56,19
5039,61,19
5039,62,874
5039,71,19
5039,72,156
5039,81,86
5041,0,3565
5041,11,27
5041,22,21
5041,23,100
5041,31,999
5041,42,209
5041,44,526
5041,48,143
5041,51,99
5041,52,249
5041,53,76
5041,54,58
5041,55,19
5041,56,99
5041,61,249
5041,62,611
5041,71,19
5041,72,279
5041,81,146
5043,0,4482
5043,11,236
5043,22,99
5043,23,108
5043,31,797
5043,42,106
5043,44,859
5043,48,77
5043,51,99
5043,52,170
5043,53,66
5043,54,95
5043,55,108
5043,56,94
5043,61,99
5043,62,792
5043,71,99
5043,72,571
5043,81,222
5045,0,32292
5045,11,99
5045,21,1278
5045,22,249
5045,23,2374
5045,31,4036
5045,42,1167
5045,44,4921
5045,48,550
5045,51,2228
5045,52,973
5045,53,367
5045,54,783
5045,55,118
5045,56,1506
5045,61,2499
5045,62,4594
5045,71,341
5045,72,4083
5045,81,1344
5045,99,3
5047,0,3202
5047,11,19
5047,21,99
5047,22,218
5047,23,153
5047,31,951
5047,42,44
5047,44,502
5047,48,44
5047,51,19
5047,52,170
5047,53,20
5047,54,64
5047,55,19
5047,56,99
5047,61,19
5047,62,513
5047,71,19
5047,72,261
5047,81,110
5047,99,19
5049,0,1405
5049,11,19
5049,22,99
5049,23,99
5049,31,115
5049,42,69
5049,44,197
5049,48,15
5049,51,99
5049,52,81
5049,53,6
5049,54,99
5049,56,49
5049,62,453
5049,71,19
5049,72,153
5049,81,30
5049,99,19
5051,0,31558
5051,11,99
5051,21,99
5051,22,249
5051,23,1836
5051,31,2338
5051,42,668
5051,44,6035
5051,48,293
5051,51,552
5051,52,976
5051,53,521
5051,54,1162
5051,55,124
5051,56,1497
5051,61,99
5051,62,6823
5051,71,1591
5051,72,5188
5051,81,1591
5051,99,19
5053,0,2959
5053,11,71
5053,21,19
5053,22,99
5053,23,176
5053,31,1189
5053,42,140
5053,44,448
5053,48,69
5053,51,99
5053,52,90
5053,53,48
5053,54,50
5053,55,19
5053,56,19
5053,62,249
5053,71,19
5053,72,223
5053,81,249
5053,99,19
5055,0,12565
5055,11,99
5055,21,19
5055,22,19
5055,23,301
5055,31,4326
5055,42,702
5055,44,1828
5055,48,249
5055,51,86
5055,52,646
5055,53,74
5055,54,423
5055,55,19
5055,56,499
5055,61,2499
5055,62,945
5055,71,40
5055,72,1000
5055,81,305
5055,99,19
5057,0,6848
5057,11,99
5057,22,22
5057,23,999
5057,31,2123
5057,42,119
5057,44,952
5057,48,249
5057,51,72
5057,52,171
5057,53,99
5057,54,83
5057,56,249
5057,61,19
5057,62,1222
5057,71,99
5057,72,548
5057,81,250
5057,99,19
5059,0,5810
5059,11,99
5059,21,99
5059,22,112
5059,23,198
5059,31,1350
5059,42,249
5059,44,958
5059,48,272
5059,51,81
5059,52,234
5059,53,108
5059,54,97
5059,55,19
5059,56,249
5059,61,19
5059,62,1156
5059,71,36
5059,72,501
5059,81,225
5059,99,19
5061,0,6121
5061,11,91
5061,22,99
5061,23,143
5061,31,3547
5061,42,99
5061,44,683
5061,48,128
5061,51,42
5061,52,116
5061,53,99
5061,54,59
5061,56,99
5061,61,19
5061,62,719
5061,71,19
5061,72,296
5061,81,116
5063,0,14594
5063,11,19
5063,21,89
5063,22,249
5063,23,714
5063,31,4135
5063,42,370
5063,44,1727
5063,48,633
5063,51,152
5063,52,404
5063,53,90
5063,54,196
5063,55,99
5063,56,640
5063,61,499
5063,62,3232
5063,71,38
5063,72,1055
5063,81,462
5063,99,19
5065,0,1941
5065,21,99
5065,22,19
5065,23,68
5065,31,218
5065,42,19
5065,44,409
5065,48,249
5065,51,19
5065,52,249
5065,53,99
5065,54,19
5065,56,99
5065,61,19
5065,62,672
5065,71,19
5065,72,95
5065,81,80
5067,0,3602
5067,11,31
5067,22,99
5067,23,133
5067,31,999
5067,42,223
5067,44,685
5067,48,78
5067,51,36
5067,52,97
5067,53,99
5067,54,103
5067,56,99
5067,61,19
5067,62,809
5067,71,27
5067,72,227
5067,81,149
5067,99,19
5069,0,24421
5069,11,43
5069,22,499
5069,23,624
5069,31,5655
5069,42,609
5069,44,3657
5069,48,356
5069,51,249
5069,52,847
5069,53,212
5069,54,1301
5069,55,679
5069,56,676
5069,61,999
5069,62,4935
5069,71,145
5069,72,2332
5069,81,1105
5069,99,19
5071,0,7454
5071,11,19
5071,21,19
5071,22,14
5071,23,74
5071,31,2552
5071,42,78
5071,44,963
5071,48,2499
5071,51,99
5071,52,156
5071,53,44
5071,54,77
5071,55,19
5071,56,84
5071,61,999
5071,62,934
5071,71,19
5071,72,561
5071,81,201
5073,0,815
5073,11,19
5073,21,39
5073,22,19
5073,23,99
5073,31,99
5073,42,4
5073,44,171
5073,48,16
5073,51,19
5073,52,61
5073,53,19
5073,54,36
5073,55,19
5073,56,19
5073,61,19
5073,62,202
5073,71,19
5073,72,99
5073,81,99
5075,0,2729
5075,11,27
5075,21,99
5075,22,99
5075,23,99
5075,31,379
5075,42,132
5075,44,572
5075,48,83
5075,51,19
5075,52,99
5075,53,29
5075,54,39
5075,55,19
5075,56,29
5075,61,269
5075,62,586
5075,71,19
5075,72,221
5075,81,111
5077,0,904
5077,11,19
5077,22,19
5077,23,99
5077,31,19
5077,42,114
5077,44,179
5077,48,38
5077,51,19
5077,52,99
5077,53,99
5077,54,34
5077,56,19
5077,61,99
5077,62,241
5077,71,19
5077,72,68
5077,81,53
5079,0,1542
5079,11,99
5079,21,19
5079,22,99
5079,23,51
5079,31,499
5079,42,45
5079,44,195
5079,48,99
5079,52,99
5079,53,10
5079,54,16
5079,56,8
5079,61,19
5079,62,318
5079,71,19
5079,72,152
5079,81,138
5081,0,2977
5081,11,19
5081,21,99
5081,23,89
5081,31,2499
5081,42,99
5081,44,406
5081,48,106
5081,51,19
5081,52,92
5081,53,19
5081,54,99
5081,55,19
5081,56,99
5081,62,339
5081,71,19
5081,72,146
5081,81,109
5083,0,3925
5083,11,19
5083,21,249
5083,22,19
5083,23,224
5083,31,999
5083,42,29
5083,44,711
5083,48,73
5083,51,99
5083,52,288
5083,53,26
5083,54,99
5083,55,19
5083,56,99
5083,61,99
5083,62,745
5083,71,19
5083,72,301
5083,81,249
5083,99,19
5085,0,10364
5085,11,99
5085,21,99
5085,22,19
5085,23,823
5085,31,1382
5085,42,343
5085,44,2222
5085,48,195
5085,51,74
5085,52,419
5085,53,118
5085,54,300
5085,55,19
5085,56,999
5085,61,172
5085,62,1573
5085,71,67
5085,72,1356
5085,81,538
5085,99,1
5087,0,1829
5087,11,12
5087,22,99
5087,23,65
5087,31,999
5087,42,19
5087,44,444
5087,48,86
5087,51,39
5087,52,72
5087,53,5
5087,54,99
5087,56,99
5087,62,228
5087,71,99
5087,72,115
5087,81,63
5089,0,2760
5089,11,19
5089,22,19
5089,23,59
5089,31,1107
5089,42,16
5089,44,572
5089,48,249
5089,51,99
5089,52,249
5089,53,19
5089,54,53
5089,56,19
5089,62,319
5089,71,99
5089,72,170
5089,81,65
5091,0,10668
5091,11,63
5091,21,28
5091,22,99
5091,23,857
5091,31,2499
5091,42,557
5091,44,1483
5091,48,2499
5091,51,99
5091,52,248
5091,53,91
5091,54,224
5091,55,35
5091,56,525
5091,61,80
5091,62,1064
5091,71,98
5091,72,1053
5091,81,551
5093,0,14751
5093,11,103
5093,22,249
5093,23,230
5093,31,5069
5093,42,613
5093,44,1895
5093,48,211
5093,51,2499
5093,52,353
5093,53,188
5093,54,155
5093,55,99
5093,56,430
5093,61,99
5093,62,1917
5093,71,99
5093,72,1214
5093,81,391
5095,0,1677
5095,11,32
5095,23,36
5095,31,104
5095,42,108
5095,44,318
5095,48,205
5095,51,99
5095,52,76
5095,53,19
5095,54,99
5095,56,14
5095,61,19
5095,62,330
5095,71,19
5095,72,247
5095,81,88
5097,0,973
5097,11,10
5097,21,19
5097,23,81
5097,31,249
5097,42,30
5097,44,156
5097,48,83
5097,52,99
5097,53,99
5097,54,19
5097,56,19
5097,61,19
5097,62,78
5097,71,19
5097,72,249
5097,81,23
5099,0,1842
5099,11,23
5099,21,19
5099,23,27
5099,31,999
5099,42,34
5099,44,284
5099,48,254
5099,52,42
5099,53,19
5099,54,19
5099,56,19
5099,62,499
5099,71,10
5099,72,99
5099,81,103
5101,0,592
5101,22,99
5101,23,21
5101,31,67
5101,42,19
5101,44,80
5101,48,19
5101,51,19
5101,52,19
5101,53,19
5101,54,19
5101,61,19
5101,62,216
5101,71,19
5101,72,98
5101,81,99
5103,0,8082
5103,11,116
5103,21,57
5103,22,70
5103,23,257
5103,31,2618
5103,42,237
5103,44,1073
5103,48,424
5103,51,59
5103,52,218
5103,53,135
5103,54,499
5103,55,99
5103,56,499
5103,62,1220
5103,71,99
5103,72,539
5103,81,499
5103,99,19
5105,0,866
5105,21,19
5105,22,99
5105,23,249
5105,31,99
5105,42,19
5105,44,202
5105,48,19
5105,51,19
5105,52,99
5105,53,19
5105,54,19
5105,56,21
5105,61,19
5105,62,189
5105,72,20
5105,81,99
5107,0,4494
5107,11,19
5107,21,19
5107,22,99
5107,23,129
5107,31,356
5107,42,358
5107,44,1137
5107,48,259
5107,51,99
5107,52,249
5107,53,63
5107,54,102
5107,55,19
5107,56,109
5107,61,118
5107,62,1048
5107,71,99
5107,72,339
5107,81,154
5107,99,19
5109,0,1848
5109,11,96
5109,21,99
5109,22,19
5109,23,35
5109,31,381
5109,42,167
5109,44,274
5109,48,35
5109,51,19
5109,52,108
5109,53,99
5109,54,19
5109,55,19
5109,56,19
5109,61,19
5109,62,499
5109,71,99
5109,72,121
5109,81,140
5111,0,3473
5111,11,53
5111,21,19
5111,22,19
5111,23,249
5111,31,725
5111,42,262
5111,44,898
5111,48,129
5111,51,99
5111,52,157
5111,53,99
5111,54,99
5111,55,99
5111,56,99
5111,62,456
5111,71,19
5111,72,306
5111,81,120
5113,0,5271
5113,11,58
5113,21,99
5113,22,99
5113,23,209
5113,31,1268
5113,42,115
5113,44,908
5113,48,260
5113,51,99
5113,52,171
5113,53,137
5113,54,249
5113,55,19
5113,56,99
5113,61,99
5113,62,1026
5113,71,26
5113,72,509
5113,81,210
5113,99,19
5115,0,22228
5115,11,472
5115,21,99
5115,22,2499
5115,23,1139
5115,31,4567
5115,42,424
5115,44,3377
5115,48,1336
5115,51,180
5115,52,895
5115,53,221
5115,54,513
5115,55,150
5115,56,1260
5115,61,223
5115,62,3027
5115,71,99
5115,72,2247
5115,81,962
5117,0,1044
5117,11,51
5117,21,19
5117,22,19
5117,23,51
5117,31,249
5117,42,99
5117,44,210
5117,48,99
5117,51,19
5117,52,99
5117,53,8
5117,54,99
5117,56,99
5117,62,198
5117,71,99
5117,72,86
5117,81,73
5119,0,209751
5119,11,41
5119,21,389
5119,22,1665
5119,23,8994
5119,31,14942
5119,42,14011
5119,44,24482
5119,48,8576
5119,51,9506
5119,52,12608
5119,53,3538
5119,54,11494
5119,55,4482
5119,56,14763
5119,61,3244
5119,62,45902
5119,71,2233
5119,72,18298
5119,81,10565
5119,99,19
5121,0,3445
5121,11,19
5121,21,19
5121,22,19
5121,23,77
5121,31,819
5121,42,116
5121,44,649
5121,48,112
5121,51,19
5121,52,128
5121,53,99
5121,54,99
5121,55,19
5121,56,249
5121,61,99
5121,62,802
5121,71,99
5121,72,352
5121,81,75
5121,99,2
5123,0,5665
5123,11,99
5123,22,102
5123,23,219
5123,31,480
5123,42,499
5123,44,1313
5123,48,132
5123,51,86
5123,52,222
5123,53,99
5123,54,129
5123,55,19
5123,56,99
5123,61,42
5123,62,1283
5123,71,31
5123,72,618
5123,81,432
5125,0,18212
5125,11,99
5125,21,19
5125,22,99
5125,23,1871
5125,31,1210
5125,42,748
5125,44,3969
5125,48,263
5125,51,148
5125,52,634
5125,53,139
5125,54,999
5125,55,249
5125,56,486
5125,61,108
5125,62,3854
5125,71,164
5125,72,2088
5125,81,1680
5125,99,19
5127,0,2103
5127,11,63
5127,21,19
5127,22,99
5127,23,20
5127,31,2499
5127,42,99
5127,44,303
5127,48,41
5127,51,19
5127,52,99
5127,53,19
5127,54,19
5127,56,19
5127,61,19
5127,62,254
5127,71,19
5127,72,53
5127,81,77
5129,0,957
5129,11,19
5129,21,19
5129,22,19
5129,23,99
5129,31,133
5129,42,19
5129,44,287
5129,51,19
5129,52,48
5129,53,19
5129,54,26
5129,56,19
5129,61,19
5129,62,237
5129,71,19
5129,72,99
5129,81,21
5131,0,64151
5131,11,19
5131,21,1047
5131,22,369
5131,23,2903
5131,31,15733
5131,42,2573
5131,44,8140
5131,48,1604
5131,51,1335
5131,52,1629
5131,53,860
5131,54,1660
5131,55,2667
5131,56,3671
5131,61,359
5131,62,11643
5131,71,287
5131,72,5522
5131,81,2139
5131,99,1
5133,0,5173
5133,11,125
5133,21,99
5133,22,99
5133,23,499
5133,31,4999
5133,42,48
5133,44,674
5133,48,43
5133,51,99
5133,52,148
5133,53,99
5133,54,56
5133,55,19
5133,56,249
5133,62,612
5133,71,19
5133,72,249
5133,81,117
5133,99,19
5135,0,2620
5135,11,19
5135,21,19
5135,22,99
5135,23,217
5135,31,249
5135,42,36
5135,44,725
5135,48,99
5135,51,99
5135,52,239
5135,53,99
5135,54,99
5135,55,19
5135,56,38
5135,62,499
5135,71,19
5135,72,341
5135,81,190
5135,99,19
5137,0,2215
5137,21,19
5137,22,99
5137,23,100
5137,31,499
5137,42,72
5137,44,579
5137,48,19
5137,51,99
5137,52,121
5137,53,13
5137,54,99
5137,56,19
5137,61,19
5137,62,486
5137,71,19
5137,72,336
5137,81,93
5139,0,18819
5139,11,132
5139,21,564
5139,22,99
5139,23,1486
5139,31,4489
5139,42,361
5139,44,2430
5139,48,727
